,ts_code,ann_date,f_ann_date,comp_type,net_profit,finan_exp,free_cashflow,im_net_cashflow_oper_act
2335,600004.SH,20190430,20190430,1,1161928946.16,163575127.43,5817187601.8917,3119314301.61
2336,600999.SH,20190426,20190426,4,,,,
2337,600999.SH,20190329,20190329,4,4446261348.62,,-29794273935.3061,34165707849.0
2338,002297.SZ,20190427,20190427,1,,,-98941153.34,
2339,002297.SZ,20190322,20190322,1,27692807.89,17161850.87,-265697800.7153,78788090.63
2340,002298.SZ,20190426,20190426,1,,,,
2341,002298.SZ,20190425,20190425,1,188365536.62,31872431.75,480607497.5091,-202702848.96
2342,002506.SZ,20190420,20190420,1,,,606542819.67,
2343,002506.SZ,20190420,20190420,1,56486951.62,461963218.67,3193137102.0683,3379332202.14
2344,601888.SH,20190427,20190427,1,,,287569220.32,
2345,601888.SH,20190427,20190427,1,3935160115.59,91842084.61,1920330473.5945,2722225217.54
