,ts_code,ann_date,end_date,revenue,operate_profit,n_income,total_assets,diluted_roe
1041,000821.SZ,20190415,20181231,2248884206.1,186780048.23,149183164.31,5219551536.16,5.41
1042,000821.SZ,20180414,20171231,1536524895.37,177328063.43,153224480.3,3032300912.27,8.44
1043,000823.SZ,20190413,20181231,4941244562.13,374091504.33,269843536.41,5431682311.37,8.39
1044,000823.SZ,20180412,20171231,4333127016.08,287928513.57,191908277.74,5094458306.36,6.25
1045,000825.SZ,20190413,20181231,72946105500.0,5324452400.0,4977269100.0,71823254100.0,17.35
1046,000825.SZ,20180414,20171231,67789781000.0,4544887100.0,4621885100.0,74496090600.0,18.72
1047,000825.SZ,20170414,20161231,56738190000.0,983293200.0,1145655200.0,72586495000.0,5.24
1048,000828.SZ,20190124,20181231,1623520734.64,1362668642.12,1050345184.59,11007962522.96,17.36
1049,000828.SZ,20170217,20161231,1252291502.52,1014702220.18,830464988.45,8923254035.74,17.15
1050,000829.SZ,20190326,20181231,42466360900.0,-340408900.0,-226288300.0,12760256700.0,-8.21
1051,000829.SZ,20180202,20171231,39393768900.0,219667100.0,215343400.0,14008359100.0,9.15
1052,000830.SZ,20180412,20171231,15761800300.0,2464618500.0,1949936400.0,27774724100.0,26.62
1053,000830.SZ,20170411,20161231,10948556500.0,252407500.0,251055800.0,25064540000.0,3.09
1054,000831.SZ,20190413,20181231,924808088.25,140379314.98,101783494.96,2382157980.34,4.91
1055,000831.SZ,20180414,20171231,715881598.18,43295605.03,30511444.65,2175545555.23,1.52
1056,000835.SZ,20190415,20181231,74949098.46,-454840106.3,-446867884.85,850481092.41,-172.46
1057,000835.SZ,20180414,20171231,296819969.57,36774521.41,128000818.76,1540640409.37,30.57
1058,000835.SZ,20170415,20161231,324843069.94,-24120588.64,-83473360.83,1381601617.62,-2.74
1059,000837.SZ,20190329,20181231,3188240600.0,-283273000.0,-279775200.0,9055794500.0,-10.4
1060,000837.SZ,20170325,20161231,2704413000.0,-154050300.0,15987800.0,7821231600.0,0.57
1061,000838.SZ,20190413,20181231,3047583700.0,147633100.0,113670100.0,12449905700.0,6.27
1062,000850.SZ,20190413,20181231,2781507800.0,120444000.0,119153300.0,7578988000.0,2.85
1063,000851.SZ,20190412,20181231,9141246800.0,52290000.0,34366400.0,8647994600.0,1.05
1064,000863.SZ,20190413,20181231,1634334100.0,-390889000.0,-455411800.0,13092280800.0,-7.57
1065,000863.SZ,20180414,20171231,2473210700.0,360016700.0,264050700.0,13069720400.0,4.09
1066,000863.SZ,20170414,20161231,6704848500.0,1269137600.0,705325300.0,13860743000.0,15.91
1067,000868.SZ,20190413,20181231,3146799200.0,-719380200.0,-893339300.0,7131475000.0,-138.52
1068,600639.SH,20190304,20181231,2761458409.82,1288397777.54,977112266.04,20346942067.33,11.25
1069,600639.SH,20180302,20171231,1673825791.76,976158068.35,737456957.13,20484594065.8,8.39
1070,600639.SH,20170303,20161231,1469317317.14,713765034.27,616748234.16,18141619125.66,6.95
1071,002217.SZ,20190227,20181231,17317400330.43,1497636107.65,1371762187.6,29081862573.3,12.73
1072,002217.SZ,20180226,20171231,15233039567.53,1302618562.34,1183930209.11,21239521114.5,12.35
1073,002217.SZ,20170731,20170630,6094239500.0,475353100.0,510379900.0,16553625000.0,5.52
1074,002217.SZ,20170223,20161231,11881963957.8,872998178.39,877631496.13,17043243784.78,14.19
1075,002222.SZ,20190227,20181231,491321026.88,173410496.53,150064377.34,995660413.06,18.29
1076,002222.SZ,20180201,20171231,453815123.05,157621863.61,136152800.93,887490934.5,18.92
1077,002222.SZ,20170224,20161231,308168149.24,82264593.32,70006263.67,758361905.39,10.82
1078,002221.SZ,20190228,20181231,48921883707.77,1352750920.2,1083047929.35,26685615470.66,13.25
1079,002221.SZ,20180227,20171231,32679137259.22,1336037352.11,1056426708.15,22370247634.79,14.84
1080,002221.SZ,20170225,20161231,19975028727.84,586849360.78,470879553.11,20428339824.02,11.19
1081,601958.SH,20180807,20180630,4195091000.0,227891400.0,148517100.0,15988824800.0,1.16
1082,601958.SH,20180210,20171231,10206304200.0,147760400.0,108148400.0,15926114100.0,0.85
1083,601958.SH,20170207,20161231,10164996900.0,55203700.0,49977000.0,15869399700.0,0.39
1084,002224.SZ,20190228,20181231,924339156.84,110673462.74,92479977.38,2653002068.5,5.18
1085,002224.SZ,20180731,20180630,416430917.35,73524209.4,68101567.04,2561330623.2,4.02
1086,002224.SZ,20180123,20171231,902458548.82,186600283.02,164475930.24,1958684189.67,9.99
1087,002224.SZ,20170228,20161231,835631594.0,268172059.84,229123956.59,1773612625.76,15.34
1088,002219.SZ,20190228,20181231,3840009800.21,-1217853369.06,-1389997033.13,8842831652.75,-39.79
1089,002219.SZ,20180228,20171231,3399324143.5,298723770.68,202809263.86,10253239638.48,4.9
1090,002219.SZ,20170228,20161231,2180564152.49,435326762.98,410807228.67,5924357701.14,10.47
1091,002223.SZ,20190131,20181231,4184386000.0,771358400.0,721188400.0,6909988100.0,13.05
1092,002223.SZ,20180227,20171231,3535103400.0,702915400.0,601065000.0,6577124000.0,11.89
1093,002223.SZ,20170208,20161231,2610317900.0,545651200.0,502005100.0,5778093600.0,14.37
1094,002225.SZ,20190228,20181231,3863102222.04,276079387.6,226222071.24,5146485476.95,9.14
1095,002225.SZ,20180227,20171231,2814626707.79,30016953.18,22240443.48,4775708757.45,0.95
1096,002225.SZ,20170228,20161231,2342658613.59,-176458745.32,-184014978.39,4659430042.16,-7.49
1097,002228.SZ,20190228,20181231,12165733026.62,355756481.89,233429974.86,7013603538.62,8.81
1098,002228.SZ,20180208,20171231,6323377418.05,265843009.36,153935521.99,4764509381.68,8.93
1099,002228.SZ,20170228,20161231,3542373078.49,126642056.6,102936469.54,3706508031.31,6.44
1100,002227.SZ,20190227,20181231,350308200.0,6880600.0,10159200.0,1140333800.0,1.26
1101,002227.SZ,20180227,20171231,364313000.0,19054300.0,14291300.0,1059044200.0,1.78
1102,002227.SZ,20170228,20161231,351310200.0,-3502300.0,8288300.0,995641500.0,1.06
1103,002244.SZ,20190228,20181231,21050841244.96,4153130334.95,1221579864.73,87974770454.26,8.31
1104,002244.SZ,20180228,20171231,13782554728.25,2933460412.97,1698109572.01,60226839980.4,12.54
1105,002244.SZ,20170228,20161231,19456656066.41,2835032576.62,1387958664.74,49127525699.99,12.12
1106,002237.SZ,20190227,20181231,21200957294.27,500493288.04,404052395.26,14924866683.0,8.67
1107,002237.SZ,20180731,20180630,10403274944.02,266050976.55,226451486.48,13465979299.16,5.24
1108,002237.SZ,20180228,20171231,19523377854.76,439558687.07,360442671.67,12928372757.29,8.99
1109,002237.SZ,20170729,20170630,10249313260.88,235288570.31,197450229.24,13800141764.55,5.03
1110,002237.SZ,20170228,20161231,16481783741.63,371892190.08,198090449.06,12613620229.36,5.27
1111,002230.SZ,20190227,20181231,8066595165.31,668425588.95,528653369.1,15395644633.06,6.62
1112,002230.SZ,20180228,20171231,5457512528.92,590469229.22,427951492.98,13480419704.99,5.66
1113,002230.SZ,20170228,20161231,3319844210.94,383032625.41,479276307.5,10442180741.11,7.29
1114,002235.SZ,20190228,20181231,722272915.3,49361398.61,78745743.13,2603528522.0,3.49
1115,002235.SZ,20180726,20180630,347971660.71,49915831.18,49036195.79,2551122071.36,2.19
1116,002235.SZ,20180228,20171231,638105421.18,-368489579.34,-358616557.85,2316960602.77,-16.29
1117,002235.SZ,20170729,20170630,286064399.32,32762900.31,37144933.44,2675922862.13,1.39
1118,002235.SZ,20170225,20161231,446840397.84,16357221.31,22748906.12,2715214981.66,3.18
1119,002231.SZ,20190221,20181231,248544592.67,-120343347.12,-129966284.0,775632566.23,-20.93
1120,002231.SZ,20180228,20171231,503368707.63,10451434.42,9836711.67,1000916035.81,1.44
1121,002231.SZ,20170228,20161231,479468769.42,451782.17,7303994.07,873353794.75,1.11
1122,002229.SZ,20190228,20181231,705637172.42,14103537.36,5698831.97,2072267519.16,0.35
1123,002229.SZ,20180228,20171231,695022195.25,21316029.77,11175699.1,2110496857.64,0.67
1124,002229.SZ,20170225,20161231,846179542.27,60660525.13,11746894.44,2560902760.48,1.04
1125,002249.SZ,20190221,20181231,9203270900.0,-2462719100.0,-2298001400.0,15848519500.0,-29.53
1126,002249.SZ,20180228,20171231,8653999989.54,465119106.06,462322088.3,17015203309.64,5.23
1127,002249.SZ,20170728,20170630,4007474402.06,161612471.93,143173793.67,15496507862.63,1.65
1128,002249.SZ,20170228,20161231,6918764729.39,580763292.2,503675816.09,14648479080.57,6.29
1129,002253.SZ,20190226,20181231,339799067.26,56544710.17,54547453.59,1605401409.61,4.12
1130,002253.SZ,20180209,20171231,266548057.67,44884259.72,45517096.51,1532745345.65,3.52
1131,002253.SZ,20170225,20161231,315945847.85,35537989.95,38759640.21,1515898006.39,3.03
1132,002246.SZ,20190228,20181231,2363371941.02,139680855.58,123679724.13,3620089086.76,5.37
1133,002246.SZ,20180228,20171231,2183514565.09,116001785.14,108200551.55,3479916496.06,5.33
1134,002246.SZ,20170223,20161231,1279188344.05,90852989.82,83972382.26,1648728825.26,7.06
1135,002234.SZ,20180228,20171231,1067502400.0,-287262700.0,-294326400.0,2271874300.0,-33.32
1136,002234.SZ,20170214,20161231,1408702900.0,146236700.0,154261700.0,2179158600.0,16.17
1137,002233.SZ,20190228,20181231,6630342487.33,2303368011.83,1720951514.23,10940506717.27,19.98
1138,002233.SZ,20180730,20180630,3031430589.95,1156792715.69,861501814.3,10170306627.27,10.14
1139,002233.SZ,20180228,20171231,4564082544.33,970228716.56,718954023.87,9792237764.74,13.33
1140,002233.SZ,20170728,20170630,1971677092.73,419731713.92,310567273.63,6546096771.82,6.55
1141,002233.SZ,20170215,20161231,3629166496.63,600984032.79,454509303.2,6725076136.46,10.11
1142,002243.SZ,20190129,20181231,1365753587.49,99722097.22,80169287.85,1977428971.65,5.25
1143,002243.SZ,20180730,20180630,623416158.54,38797399.97,29326825.36,1870227462.69,1.94
1144,002243.SZ,20180224,20171231,1224900296.53,69594932.31,45598521.76,1911499711.68,3.07
1145,002243.SZ,20170722,20170630,566429828.62,35498431.61,25580411.0,1853030961.17,1.73
1146,002243.SZ,20170216,20161231,1057874528.23,28514514.76,27966950.62,1812716228.77,1.92
1147,002236.SZ,20190227,20181231,23665688106.22,2696619590.13,2531526444.05,26350159781.59,22.21
1148,002236.SZ,20180731,20180630,9814041352.48,1251445994.06,1081916886.52,22227058009.68,9.91
1149,002236.SZ,20180125,20171231,18852104991.81,2590061486.97,2378228515.67,21520915289.85,25.46
1150,002236.SZ,20170725,20170630,7464664934.38,1117215103.68,983001211.23,16997986152.21,11.29
1151,002236.SZ,20170114,20161231,13329094010.85,1432869497.16,1830208692.81,15457840284.71,24.93
1152,002252.SZ,20190228,20181231,1804235399.91,-1699672770.87,-1468676857.17,11445054341.67,-12.54
1153,002252.SZ,20180728,20180630,960763673.08,-997260332.14,-855176948.03,13425911003.17,-7.1
1154,002252.SZ,20180228,20171231,1927748425.11,1005396690.37,850410752.11,14455183385.64,7.05
1155,002252.SZ,20170729,20170630,867365174.7,827356328.15,705104205.52,14013304287.66,5.83
1156,002252.SZ,20170225,20161231,2326250348.75,1948168977.59,1613153629.12,13226092206.41,14.16
1157,002265.SZ,20190227,20181231,766790403.5,-73750424.81,-66694753.0,1395518712.93,-7.09
1158,002265.SZ,20180228,20171231,904138828.42,20202014.59,19625384.41,1466975926.15,2.05
1159,002265.SZ,20170222,20161231,525960703.5,-333868.74,6972223.24,788868991.74,1.44
1160,002239.SZ,20190228,20181231,4203418907.71,84515896.68,33799436.48,8307210180.83,0.65
1161,002239.SZ,20180228,20171231,5160886811.83,419475023.21,388478222.63,8693936557.16,7.65
1162,002239.SZ,20170228,20161231,5224802249.76,500421005.37,447821337.6,8340596487.11,10.59
1163,002238.SZ,20190124,20181231,1567696000.0,201329100.0,196298600.0,3931658000.0,7.14
1164,002238.SZ,20180125,20171231,1584288400.0,245810000.0,237297700.0,3858862500.0,8.74
1165,002238.SZ,20170113,20161231,1689055900.0,299281200.0,296426500.0,3764917200.0,11.45
1166,002247.SZ,20190228,20181231,3548166683.64,-2262382116.85,-2276805674.96,4077348819.72,-58.16
1167,002247.SZ,20180228,20171231,3090359558.34,618949306.73,556983453.13,6103357075.53,11.56
1168,002247.SZ,20170731,20170630,1177895962.46,224070097.16,204236230.75,5224257768.2,4.36
1169,002247.SZ,20170228,20161231,1670143029.8,348421995.77,399070242.28,5028283244.04,12.13
1170,002241.SZ,20190222,20181231,23713317189.03,1093153999.36,910921459.19,29885274624.79,6.01
1171,002241.SZ,20180228,20171231,25573360538.44,2240488935.01,2145466772.07,26613057044.06,16.61
1172,002241.SZ,20170207,20161231,19347958538.02,1864466079.16,1655331205.65,22841708650.87,16.3
1173,002242.SZ,20190226,20181231,8168245594.23,876887738.87,754903063.44,6714520080.17,20.79
1174,002242.SZ,20180228,20171231,7247649733.03,793859791.57,684975869.67,5329757013.51,18.29
1175,002242.SZ,20170216,20161231,7315821163.49,766351077.92,705398857.61,5593308506.61,21.26
1176,601126.SH,20181024,20180930,2207290490.82,158580778.12,144387960.32,5550472438.85,3.65
1177,002448.SZ,20190228,20181231,1601309116.73,333417420.61,285718976.01,4270726683.36,11.41
1178,002448.SZ,20180228,20171231,1516851462.85,351840320.92,298093656.95,3913844180.45,12.99
1179,002448.SZ,20170228,20161231,1175240519.82,240614916.72,222075225.51,2754401362.86,10.56
1180,002251.SZ,20190228,20181231,18659555275.87,229076766.87,162245527.34,20913672429.66,2.51
1181,002251.SZ,20180228,20171231,17363148390.84,223178377.22,151109331.92,15851698720.98,2.44
1182,002251.SZ,20170228,20161231,15516535024.14,136321503.9,146363500.08,14478120197.39,2.91
1183,002467.SZ,20190228,20181231,928733524.63,90207445.39,85123632.69,2538657969.93,4.59
1184,002467.SZ,20180228,20171231,835851735.87,32995672.8,30986896.11,2375904975.2,1.72
1185,002467.SZ,20170228,20161231,835675220.99,-375067931.73,-376695780.91,2700796128.39,-18.87
1186,002268.SZ,20190228,20181231,1930998380.73,128690631.09,139945613.79,6232832423.18,3.22
1187,002268.SZ,20180228,20171231,2137114975.61,152505889.19,168536276.7,5753059234.28,4.74
1188,002268.SZ,20170227,20161231,1798901758.47,119530141.42,155751257.66,3649298349.1,10.9748
1189,002270.SZ,20190228,20181231,1156820309.36,174742129.75,164908325.9,4089016682.07,7.37
1190,002270.SZ,20180227,20171231,1808324232.33,387069519.54,335717009.34,3225995144.89,16.47
1191,002270.SZ,20170228,20161231,1036158517.44,273945778.44,245303305.12,2269427207.28,13.79
1192,002446.SZ,20190228,20181231,1422870372.76,139908614.71,115190816.63,5436438646.09,4.48
1193,002446.SZ,20180228,20171231,958150739.56,103509575.71,100777429.68,3399382366.97,4.06
1194,002446.SZ,20170228,20161231,1241406430.04,289787218.3,140938521.06,3292832832.76,5.97
1195,002269.SZ,20190228,20181231,7664732400.0,56401900.0,42908600.0,7218869000.0,1.5
1196,002269.SZ,20180228,20171231,6473100200.0,-318519100.0,-305831800.0,6641631200.0,-10.23
1197,002269.SZ,20170225,20161231,6519192100.0,157202700.0,36479700.0,6161170900.0,1.0
1198,002272.SZ,20190228,20181231,659404116.18,79722737.3,45249898.02,1786694066.58,3.77
1199,002272.SZ,20180228,20171231,604728400.87,1886829.07,6438867.17,1570799691.23,0.55
1200,002272.SZ,20170228,20161231,609611922.62,6370692.05,14393258.99,1638839474.17,1.24
1201,002275.SZ,20190228,20181231,1585910823.28,498557716.44,409241680.87,3389668528.82,14.83
1202,002275.SZ,20180228,20171231,1617757393.82,548503733.28,465668115.74,3230283192.85,18.19
1203,002275.SZ,20170225,20161231,1526837669.35,484839166.23,405431003.22,2872621728.83,16.44
1204,002266.SZ,20190228,20181231,1128412279.1,184246338.7,111294131.93,8461841516.05,3.52
1205,002266.SZ,20180228,20171231,1132326264.39,137754092.27,86055892.78,7627002048.7,2.9
1206,002266.SZ,20170228,20161231,1142874668.86,133111902.17,67689295.05,5957089578.88,2.31
1207,603323.SH,20190117,20181231,3150000000.0,899000000.0,802000000.0,116782000000.0,9.05
1208,603323.SH,20180731,20180630,1519000000.0,578000000.0,505000000.0,104247000000.0,5.64
1209,603323.SH,20180116,20171231,2716000000.0,880000000.0,731000000.0,95269000000.0,9.02
1210,603323.SH,20170113,20161231,2304000000.0,792000000.0,652000000.0,81316000000.0,9.49
1211,002273.SZ,20190228,20181231,2325790588.61,533511487.58,463059265.04,5683281009.4,12.59
1212,002273.SZ,20180227,20171231,2145786033.56,416005070.36,355700462.08,5165832368.17,11.6
1213,002273.SZ,20170223,20161231,1682087100.83,282552422.82,251702678.2,3405819217.42,9.04
1214,002396.SZ,20190227,20181231,9131583529.27,866305814.73,580847562.47,7008802558.53,16.9
1215,002396.SZ,20180228,20171231,7717546269.64,701368115.79,485528885.23,6462226816.07,15.84
1216,002396.SZ,20170228,20161231,5683667575.61,382377650.79,322308624.07,5754398214.55,11.72
1217,002490.SZ,20190227,20181231,4411409456.89,68972463.35,92325888.44,6513255566.12,4.82
1218,002490.SZ,20180228,20171231,2965216722.37,45588021.72,38038484.17,6222802967.54,2.07
1219,002490.SZ,20170228,20161231,1531118375.18,-585373878.78,-593267296.98,5796180011.7,-27.78
1220,601788.SH,20180120,20171231,9816382697.58,4135395094.29,3032283074.42,207690901409.35,6.28
1221,002307.SZ,20190228,20181231,10538281546.83,139625938.22,53002078.13,23306628047.2,2.85
1222,002307.SZ,20180210,20171231,9083441376.47,117914335.59,51249993.42,19655977488.09,2.9
1223,002307.SZ,20170228,20161231,6509423457.23,56060117.83,42935451.21,15206657850.73,2.85
1224,601128.SH,20190305,20181231,5804000000.0,1982000000.0,1493000000.0,166708000000.0,12.68
1225,601128.SH,20180104,20171231,4948000000.0,1614000000.0,1267000000.0,145860000000.0,12.57
1226,601128.SH,20170111,20161231,4446000000.0,1308000000.0,1030000000.0,129946000000.0,11.79
1227,300040.SZ,20190228,20181231,987309400.0,50195200.0,50173400.0,3721111400.0,2.68
1228,300040.SZ,20180228,20171231,1427911400.0,123844800.0,101752500.0,3782446800.0,5.57
1229,300040.SZ,20170228,20161231,1425697000.0,157070400.0,146269400.0,2961822900.0,8.54
1230,002276.SZ,20190226,20181231,8738680393.57,129516672.33,108058459.06,7355673292.13,2.68
1231,002276.SZ,20180228,20171231,7412507091.57,104334611.34,112086684.87,7036016617.14,3.16
1232,002276.SZ,20170227,20161231,6416010677.35,166635762.08,204932213.67,5054333791.07,6.83
1233,600908.SH,20190125,20181231,3193000000.0,1316000000.0,1093000000.0,154348000000.0,10.65
1234,600908.SH,20180110,20171231,2857000000.0,1257000000.0,1001000000.0,137149000000.0,11.1
1235,600908.SH,20170126,20161231,2523000000.0,1100000000.0,883000000.0,125141000000.0,11.43
1236,002284.SZ,20190228,20181231,3904486255.08,21228212.02,7441212.72,5861857103.96,0.26
1237,002284.SZ,20180228,20171231,3964213411.52,115668457.34,89399919.59,6261654089.73,3.38
1238,002284.SZ,20170228,20161231,3418958268.14,148374556.76,143998964.36,4922684968.11,5.52
1239,002282.SZ,20190226,20181231,1052469456.96,92395707.78,85009810.36,2651925417.84,4.23
1240,002282.SZ,20180227,20171231,591932200.19,57558582.57,51932912.05,2354270544.4,6.32
1241,002282.SZ,20170225,20161231,429968076.77,8437270.46,12467761.42,1030562663.56,1.59
1242,002362.SZ,20190228,20181231,747235311.95,16523415.98,15864560.45,1165829450.58,1.92
1243,002362.SZ,20180728,20180630,296736342.69,20358540.11,20562581.65,1083681318.63,2.42
1244,002362.SZ,20180228,20171231,607874011.15,51253616.82,42848184.38,1068388002.35,5.42
1245,002362.SZ,20170727,20170630,262150703.66,18010583.3,20151698.06,984299827.19,2.53
1246,002283.SZ,20190228,20181231,3403673115.47,408350689.92,344342574.75,6431781964.98,8.46
1247,002283.SZ,20180226,20171231,3022671839.01,385524800.68,333737330.33,6252707738.26,8.95
1248,002283.SZ,20170228,20161231,1829576565.22,195489738.94,193731851.43,5123285359.65,5.62
1249,002807.SZ,20190125,20181231,3186000000.0,711000000.0,857000000.0,114868000000.0,8.92
1250,002807.SZ,20180110,20171231,2505000000.0,788000000.0,810000000.0,109019000000.0,9.12
1251,002807.SZ,20170126,20161231,2469000000.0,814000000.0,778000000.0,104089000000.0,9.92
1252,002438.SZ,20190131,20181231,1094428377.02,96182912.68,101394931.35,3295304194.79,5.74
1253,002438.SZ,20180115,20171231,744296654.21,63653529.35,61401082.51,2903657081.44,3.84
1254,002438.SZ,20170123,20161231,602415666.4,48488889.73,51344579.05,1950153318.83,4.32
1255,300002.SZ,20190228,20181231,2021940300.0,77129500.0,84498500.0,6638509700.0,1.63
1256,300002.SZ,20180224,20171231,2088187700.0,129349000.0,136603900.0,6962184100.0,2.67
1257,300002.SZ,20170225,20161231,3061436800.0,495661500.0,535785900.0,7150233300.0,10.78
1258,601633.SH,20190126,20181231,97867000000.0,6426000000.0,5354000000.0,112869000000.0,10.55
1259,601633.SH,20170722,20170630,40993000000.0,2782000000.0,2492000000.0,82932000000.0,5.19
1260,601633.SH,20170207,20161231,98444000000.0,12273000000.0,10547000000.0,92146000000.0,24.72
1261,002277.SZ,20190228,20181231,7251031800.0,510440200.0,454445800.0,15322103400.0,6.83
1262,002277.SZ,20180228,20171231,7277464415.49,401443300.95,307275784.29,12945858432.29,6.12
1263,002278.SZ,20190226,20181231,700040541.03,36508432.34,29866610.57,1654785567.65,2.74
1264,002278.SZ,20180227,20171231,511516633.67,-81575096.78,10555838.95,1591024860.39,0.98
1265,002278.SZ,20170228,20161231,430535603.43,-114090202.02,-112089143.53,1632919316.75,-10.03
1266,002461.SZ,20190226,20181231,4039298073.06,461883836.95,367740463.16,12199751111.42,4.56
1267,002461.SZ,20180227,20171231,3763608334.73,194051284.33,186961370.26,11307817126.38,2.61
1268,002461.SZ,20170224,20161231,3542993773.61,28612059.89,112809724.09,6621630971.64,3.27
1269,002599.SZ,20190227,20181231,1847668883.87,140153510.33,125688373.35,2429996117.59,7.95
1270,002599.SZ,20180724,20180630,855621080.65,51732984.9,50226767.21,2575753013.47,3.28
1271,002599.SZ,20180228,20171231,1403700368.97,96473669.31,93607045.88,2369913002.38,6.77
1272,002599.SZ,20170228,20161231,869117439.77,26895117.76,35997903.79,1392864131.0,5.4
1273,002279.SZ,20190228,20181231,2712986884.32,-743697711.44,-795001122.36,3351027935.16,-35.78
1274,002279.SZ,20180206,20171231,1998649765.82,364203017.41,307973759.8,4685881817.9,12.85
1275,002279.SZ,20170221,20161231,1321167079.87,207157515.26,218468090.34,2796106547.1,10.59
1276,002280.SZ,20190228,20181231,13989142419.92,-1110001976.67,-669082491.03,13353844376.4,-10.63
1277,002280.SZ,20180228,20171231,13577086734.06,112998037.41,61075642.09,15163396290.69,0.99
1278,002280.SZ,20170228,20161231,1201212661.97,414818780.5,361375199.83,8166465857.5,6.44
1279,002285.SZ,20190228,20181231,7553350442.9,753172450.86,447184449.17,13233636583.63,8.63
1280,002285.SZ,20180228,20171231,8253081850.43,1507332301.78,1003094866.52,13617990492.96,21.92
1281,002285.SZ,20170228,20161231,6269607881.8,1099567531.52,747412433.15,7770052702.79,19.48
1282,002286.SZ,20190228,20181231,1729891560.76,58387438.21,51151375.9,2575967854.03,3.35
1283,002286.SZ,20180228,20171231,1592996189.38,57895163.23,49621887.64,2106919776.89,3.27
1284,002286.SZ,20170228,20161231,1373471013.43,49694007.87,49603587.17,1922505924.88,3.33
1285,002287.SZ,20190130,20181231,1213209064.74,354009094.14,317941591.64,2314251055.1,16.4
1286,002287.SZ,20180726,20180630,542308302.55,211963603.72,190076772.03,2535384268.75,9.78
1287,002287.SZ,20180210,20171231,1053150898.73,319110507.28,300382239.34,2296171971.08,16.76
1288,002287.SZ,20170725,20170630,458288459.64,180993666.19,169649086.24,2255610636.23,9.46
1289,002287.SZ,20170216,20161231,968353943.87,275899638.79,290576156.6,2092956585.42,17.51
1290,002289.SZ,20190228,20181231,329604155.13,-150065214.28,-154079202.76,605781768.35,-39.1
1291,002289.SZ,20180227,20171231,400884702.27,-137387912.11,-127456011.07,733878791.27,-23.83
1292,002289.SZ,20170228,20161231,1297973590.21,-421222320.78,28842099.55,1419864775.72,4.93
1293,002290.SZ,20190228,20181231,1734320393.96,94255585.34,60946225.02,3353599686.52,4.98
1294,002290.SZ,20180228,20171231,1431442451.45,18555829.25,2262271.58,3244870653.2,0.19
1295,002290.SZ,20170228,20161231,1048531645.94,27923689.06,28574257.05,1950712613.47,3.08
1296,002300.SZ,20190226,20181231,5104524849.5,166059797.69,113215683.46,3819169814.06,8.18
1297,002300.SZ,20180227,20171231,4093126413.9,144257782.32,102703400.53,3256882040.59,7.68
1298,002300.SZ,20170222,20161231,3483113463.11,174730816.53,156613670.44,3074903860.26,11.91
1299,002291.SZ,20190228,20181231,1531721674.94,28291586.9,14059323.97,3082438881.96,0.94
1300,002291.SZ,20180228,20171231,1503548566.89,-326519884.5,-352045905.91,3183609395.15,-21.18
1301,002291.SZ,20170225,20161231,1483784392.53,30417647.84,21642893.75,2986897936.58,1.3
1302,002292.SZ,20190131,20181231,2848113189.99,-1772413156.89,-1612591858.83,6713148176.12,-34.79
1303,002292.SZ,20180213,20171231,3641489341.68,80631151.72,82371825.91,8434926143.3,1.73
1304,002292.SZ,20170228,20161231,3351167209.52,530617500.98,501033947.7,8432697245.9,11.96
1305,002293.SZ,20190226,20181231,4814899257.72,599118905.9,524010348.52,5054390623.55,14.98
1306,002293.SZ,20180228,20171231,4663431951.69,538012976.82,429137017.95,4631093454.93,14.74
1307,002293.SZ,20170228,20161231,3155870961.11,393235033.28,328331225.35,4231220120.43,12.44
1308,002294.SZ,20190228,20181231,4649761145.73,1719711786.33,1456689234.28,7807346858.07,23.41
1309,002294.SZ,20180227,20171231,4151494463.0,1735252001.73,1451984626.66,6955603591.32,25.94
1310,002294.SZ,20170124,20161231,3833490223.7,1624227830.48,1394652470.36,6527890953.76,28.65
1311,603520.SH,20190326,20181231,890470781.48,129717287.47,96161187.84,3069587031.91,11.05
1312,603520.SH,20170729,20170630,397110766.9,64780471.41,55099709.72,2065553736.07,6.58
1313,603520.SH,20170228,20161231,672945253.58,91918759.56,74696865.58,1891985460.22,10.66
1314,002755.SZ,20190228,20181231,3930208100.0,742326600.0,668395900.0,2938549700.0,42.48
1315,002755.SZ,20180228,20171231,365933930.79,19922450.56,10995064.61,868205455.8,2.13
1316,002755.SZ,20170228,20161231,172886230.44,5165333.97,4938779.22,707353520.88,1.47
1317,300466.SZ,20190220,20181231,436662937.21,-186412662.84,-178714787.87,1641768758.07,-13.69
1318,300466.SZ,20180228,20171231,454626090.42,24599499.26,24098191.37,1787864896.21,2.03
1319,300466.SZ,20170228,20161231,331094265.81,41088765.8,55747304.19,1384152896.58,7.47
1320,601882.SH,20170309,20161231,1008009600.0,45213800.0,63277400.0,1916174800.0,6.33
1321,002749.SZ,20190228,20181231,865419700.0,268448100.0,234068000.0,1124938000.0,26.8
1322,002749.SZ,20180228,20171231,737323100.0,215720700.0,185548300.0,985806200.0,22.12
1323,002749.SZ,20170224,20161231,614263000.0,162852500.0,140528600.0,994489600.0,16.38
1324,601985.SH,20180202,20171231,33590669016.45,9433021810.48,4491527455.84,303638407237.67,10.71
1325,300469.SZ,20190228,20181231,716461151.42,49415352.23,43285030.01,1395249221.82,8.87
1326,300469.SZ,20180228,20171231,562350111.7,37254791.84,33197766.19,1216471202.13,7.12
1327,300469.SZ,20170228,20161231,549878002.81,20584031.67,23569812.05,846599988.11,5.99
1328,300479.SZ,20190218,20181231,406626453.59,25701734.32,11601429.19,841153812.19,2.36
1329,300479.SZ,20180228,20171231,355709122.65,26408461.46,17085837.71,567066609.24,4.21
